"area_fips","new_exp","old_exp","factor"
"13271",0.506103006847276,0.57368266582489,1.13352945559165
"13273",0.30455764075067,0.304557651281357,1.00000003457699
"13275",0.23500693481276,0.500360608100891,2.12913124669938
"13277",0.239742366412214,0.491233289241791,2.04900492388218
"13279",0.248229134585771,0.509803950786591,2.05376355856583
"13281",0.110294117647059,0.402573525905609,3.64999996821086
"13283",0.293956043956044,0.405219793319702,1.37850471746142
"13285",0.34420043513734,0.907091379165649,2.63535802563326
"13287",0.106684672518569,0.106684669852257,0.999999975007546
"13289",0.0613636363636364,0.0613636374473572,1.00000001766064
"13291",0.176309169906243,0.477246731519699,2.70687413350927
"13293",0.339887212315196,0.442920297384262,1.30313904535343
"13295",0.43712884069197,0.925509929656982,2.11724746459627
"13297",0.269056295084405,0.679482400417328,2.52542836882582
"13299",0.157009192383454,0.45617201924324,2.90538415183463
"13301",0.55522609340252,0.559673845767975,1.00801070486115
"13303",0.129491945477076,0.186493188142776,1.44019141465283
"13305",0.272499670575833,0.412175506353378,1.51257249405986
"13307",0,0,NA
"13309",0.00954198473282443,0.00954198464751244,0.999999991059303
"13311",0.239938080495356,0.63909775018692,2.66359449432742
"13313",0.442863397548161,NA,NA
"13315",0.200282087447109,0.204513400793076,1.02112676874853
"13317",0.329726073723368,0.472438275814056,1.43282049393043
"13319",0.508811398575178,0.675665557384491,1.32792928632604
"13321",0.0517090271691499,0.153812438249588,2.9745761363183
"15001",0.107527818304553,0.435119658708572,4.0465775793588
"15003",0.0848919639848457,0.356378704309464,4.19802638060161
"15009",0.0807197558372498,0.285093724727631,3.53189528103191
"16001",0.194738587941109,0.542037725448608,2.7834120149445
"16003",0.288201160541586,0.295938104391098,1.02684563738388
"16005",0.168875153465137,0.391600698232651,2.31887693480909
"16007",0.0944625407166124,0.105320304632187,1.11494253524419
"16009",0.240583232077764,0.901579558849335,3.74747463097476
"16011",0.309608540925267,0.937560677528381,3.02821322282155
"16013",0.193597272210646,0.741333603858948,3.82925645280957
"16015",0.177619893428064,0.351687401533127,1.9800000706315
"16017",0.226234682510212,0.71555882692337,3.16290508150125
"16019",0.116845409364374,0.396468728780746,3.39310488052114
"16021",0.258006314839874,NA,NA
"16023",0,0,NA
"16025",0,0,NA
"16027",0.324289818065752,NA,NA
"16029",0.102436598707111,0.239184483885765,2.33495144220521
"16031",0.22703729281768,0.413156092166901,1.81977192838836
"16033",0,NA,NA
"16035",0.153485647334505,0.344463974237442,2.24427482451646
"16037",0.0842787682333874,0.119935169816017,1.42307691877851
"16039",0.156003058883508,0.29900586605072,1.91666668711924
"16041",0.205673758865248,0.368794322013855,1.79310342772254
"16043",0.10371318822023,0.254801541566849,2.45679017239147
"16045",0.186605316973415,0.50511246919632,2.70684928698082
"16047",0.238799076212471,0.60646653175354,2.53965191730448
"16049",0.252416356877323,0.771003723144531,3.05449192232517
"16051",0.396478873239437,NA,NA
"16053",0.290784832451499,0.711640238761902,2.44730866036693
"16055",0.18722007399783,0.626533508300781,3.34650817576347
"16057",0.0789676425269646,0.22110940515995,2.80000007704991
"16059",0.142281879194631,0.206711411476135,1.45283020329925
"16061",0.150641025641026,0.150641024112701,0.999999989854529
"16063",0.134920634920635,0.450396835803986,3.33823537125307
"16065",0.14692378328742,0.244628101587296,1.66500001642853
"16067",0.437191103789127,0.883649110794067,2.02119645879227
"16069",0.217079365079365,0.379619061946869,1.74875701247826
"16071",0,0.014134275726974,Inf
"16073",0.278022947925861,0.472197711467743,1.69841272093001
"16075",0.331362467866324,0.547814905643463,1.65321953681386
"16077",0.405737704918033,0.46428570151329,1.14430011282063
"16079",0.101880341880342,0.167863249778748,1.64765102551287
"16081",0.213181448331977,0.886899948120117,4.16030548183063
"16083",0.17539406345957,0.493920177221298,2.81605983394729
"16085",0.0928251121076233,0.327354252338409,3.52656996480509
"16087",0.214419475655431,0.436797738075256,2.03711783521561
"17001",0.217353198948291,0.662374436855316,3.0474565824674
"17003",0.142324888226528,0.176602080464363,1.24083765436217
"17005",0.23779994607711,0.318953901529312,1.34126986482111
"17007",0.504331175344214,NA,NA
"17009",0,0,NA
"17011",0.252036370524721,0.498768717050552,1.97895532304387
"17013",0.0985221674876847,0.128078818321228,1.30000000596046
"17015",0.30709534368071,0.631929039955139,2.05776171133406
"17017",0.506746626686657,0.55600768327713,1.09721042824215
"17019",0.179476418575708,0.484059572219849,2.69706502983098
"17021",0.276923076923077,0.578062653541565,2.08744847112232
"17023",0.410239061795219,0.512404143810272,1.24903791844681
"17025",0.446189645142525,0.508047342300415,1.13863543861071
"17027",0.252868391451069,0.754780650138855,2.98487543582492
"17029",0.269166285627191,0.39877051115036,1.48150244827719
"17031",0.153917897763969,0.731893420219421,4.75508976442602
"17033",0.375601684717208,0.375601679086685,0.999999985009324
"17035",0.309540150995196,0.4605353474617,1.48780488082416
"17037",0.26090528539572,0.786393344402313,3.01409510815228
"17039",0.127566274666135,0.214072152972221,1.6781249866588
"17041",0.40259319286872,0.718476474285126,1.78462151623962
"17043",0.157605066738948,0.70152747631073,4.45117337168302
"17045",0.365431103948429,0.651087820529938,1.78169787271809
"17047",0,0,NA
"17049",0.306393753956531,0.973306596279144,3.17665286485321
"17051",0.219607080334565,0.31122350692749,1.41718339159808
"17053",0.236220472440945,0.46167978644371,1.95444442927837
"17055",0.217441860465116,0.516976773738861,2.37754024286321
"17057",0.0793558682721602,0.214275345206261,2.70018273218785
"17059",0.0644007155635063,0.0644007176160812,1.00000003187193
"17061",0.168437832093518,0.178002119064331,1.0567822967794
"17063",0.192760254943618,0.491583585739136,2.55023311669163
"17065",0.124149659863946,0.149659857153893,1.20547939734916
"17067",0.430624158060171,0.55859899520874,1.29718452797692
"17069",0,0,NA
"17071",0.108843537414966,0.10884353518486,0.999999979510903
"17073",0.286491835724889,0.70567375421524,2.46315484847841
"17075",0.197487360196108,0.479852914810181,2.42979051587746
"17077",0.115066899360093,0.261372894048691,2.27148637446764
"17079",0.259751773049645,0.416223406791687,1.60238908826288
"17081",0.202024675735527,0.395317941904068,1.95678047973498
"17083",0.0777777777777778,0.281481474637985,3.61904753105981
"17085",0.240789292120878,0.534152090549469,2.21833822361719
"17087",0.115798180314309,0.320926398038864,2.77142868020705
"17089",0.265269138190773,NA,NA
"17091",0.21656,0.671199977397919,3.09937189415367
"17093",0.2908042578356,0.993125379085541,3.41509916834499
"17095",0.240131096218755,0.410654008388519,1.7101242398628
"17097",0.204927643459069,0.671730816364288,3.27789265042935
"17099",0.203759077317386,0.6150683760643,3.01860601334702
"17101",0.234520123839009,0.352167189121246,1.5016501925566
"17103",0.384629578374389,0.716210007667542,1.86207730225677
"17105",0.384447978572026,0.589269280433655,1.53276727484016
"17107",0.18222272934733,0.231629386544228,1.27113333980815
"17109",0.216131649090277,0.428438991308212,1.98230566005285
"17111",0.387498040620731,NA,NA
"17113",0.120923014298072,0.301200836896896,2.49084790554795
"17115",0.219347889944189,0.494037002325058,2.25229885936337
"17117",0.14951947395043,0.470915526151657,3.14952637077749
"17119",0.242699389458219,0.700918793678284,2.88801218347913
"17121",0.335801326546352,0.711013436317444,2.11736339349839
"17123",0.352660300136426,0.449522525072098,1.27466155078471
"17125",0.18881654538491,0.283799320459366,1.50304264851806
"17127",0.122008547008547,0.142735049128532,1.16987746045802
"17129",0.100197758734344,0.249176010489464,2.48684215731919
"17131",0.211337868480726,0.464399099349976,2.19742492288991
"17133",0.164891350660418,0.325948029756546,1.97674425281295
"17135",0.204866180048662,0.3336983025074,1.62885988516083
"17137",0.262615075794283,0.460580050945282,1.75382182287994
"17139",0.474752355641459,0.618506908416748,1.30279902999334
"17141",0.388584506553853,0.885983765125275,2.28002853995027
"17143",0.151870436174782,0.457251369953156,3.01079908289011
"17145",0.399854993655972,0.509334802627563,1.27379877882877
"17147",0.172001293242806,0.33559650182724,1.95112778223995
"17149",0.103119032463399,0.252387017011642,2.44753088719315
"17151",0,0,NA
"17153",0.0173611111111111,0.0173611119389534,1.00000004768372
"17155",0.416322314049587,0.552685976028442,1.32754348584499
"17157",0.292675866061951,0.442053467035294,1.51038578268604
"17159",0.128675198893117,0.22639225423336,1.75940862093722
"17161",0.178459372178092,0.609486222267151,3.41526597806765
"17163",0.152723485238144,0.511971533298492,3.35227769651908
"17165",0.103162952088616,0.237154677510262,2.29883570321396
"17167",0.0973142829086267,0.348529487848282,3.5814833900131
"17169",0.141743444365698,0.220411062240601,1.55500004410744
"17171",0.0926430517711172,0.201634883880615,2.17647065835841
"17173",0.326115485564304,0.455161869525909,1.39570762405933
"17175",0.27030162412993,0.604408323764801,2.2360513952157
"17177",0.350740063196408,0.620322644710541,1.76861074568254
"17179",0.214787483147662,0.627025246620178,2.9192820616512
"17181",0.173674588665448,0.313528329133987,1.80526311617149
"17183",0.229093949970913,0.566353976726532,2.47214724264189
"17185",0.222095346845561,0.272052526473999,1.22493573295427
"17187",0.28945467677862,0.381545692682266,1.31815349100087
"17189",0.343640606767795,0.404511868953705,1.17713640642895
"17191",0.304520222045995,0.330425590276718,1.08506945140349
"17193",0.138091331692644,0.191687181591988,1.38811885758792
"17195",0.290328983277924,0.713045179843903,2.45599034513659
"17197",0.2871532549164,NA,NA
"17199",0.201825933821485,0.482621192932129,2.39127442045683
"17201",0.292020830365481,NA,NA
"17203",0.29653295467992,0.654833734035492,2.2083000344509
"18001",0.489848812095032,NA,NA
"18003",0.227692910534159,0.807858288288116,3.54801687234315
"18005",0.3657309842929,NA,NA
"18007",0.30091348737238,0.318645894527435,1.05892858877778
"18009",0.477572559366755,0.840369403362274,1.75966852969228
"18011",0.275508654722138,0.8993319272995,3.26426016709535
"18013",0.161348314606742,0.368988752365112,2.2869080056055
"18015",0.525761894321421,0.74698531627655,1.42076731757187
"18017",0.418298985516493,0.975626885890961,2.33236732498002
"18019",0.231821454283657,0.718055665493011,3.09745130239066
"18021",0.274595889044103,0.437637209892273,1.59375004271089
"18023",0.486600846262341,0.909228265285492,1.86852997126787
"18025",0.12822966507177,0.349282294511795,2.72388058033452
"18027",0.286961651917404,0.724247813224792,2.52384877347044
"18029",0.155473372781065,0.424852073192596,2.73263559922165
"18031",0.513632514817951,NA,NA
"18033",0.58773373223635,NA,NA
"18035",0.22231989802646,0.669552981853485,3.01166466788229
"18037",0.489015882440255,NA,NA
"18039",0.537563714264608,NA,NA
"18041",0.471512094462914,0.582941651344299,1.23632385720309
"18043",0.350744103138084,NA,NA
"18045",0.472967128027682,0.526384055614471,1.11294004259777
"18047",0.289473684210526,0.542922854423523,1.87555167891762
"18049",0.454931571495989,0.939751446247101,2.06569845912615
"18051",0.395187870797627,0.507415950298309,1.28398664987912
"18053",0.284119019011944,0.564456880092621,1.98669164090311
"18055",0.151222085458062,0.369966596364975,2.44651166689257
"18057",0.151872324608209,0.580342710018158,3.82125388226783
"18059",0.27627688172043,0.879838705062866,3.1846265948274
"18061",0.274648510036254,0.440799355506897,1.60495811700821
"18063",0.146183783088354,0.472258865833282,3.23058314579155
"18065",0.318900404004918,0.575619161128998,1.80501232955516
"18067",0.388967468175389,0.607941746711731,1.56296296336434
"18069",0.367857142857143,0.858827471733093,2.33467662218705
"18071",0.387863490561077,NA,NA
"18073",0.22243807673628,0.62797474861145,2.823144120941
"18075",0.490154174935124,0.821553945541382,1.67611332832189
"18077",0.333875426898683,0.862985849380493,2.58475401258678
"18079",0.451722539780627,0.990421772003174,2.19254450416434
"18081",0.228140278300113,0.7942835688591,3.48155781511864
"18083",0.131413911060433,0.231542184948921,1.76193055271327
"18085",0.491178107303021,NA,NA
"18087",0.58044901777362,NA,NA
"18089",0.227796473120325,0.755020976066589,3.3144541955563
"18091",0.301828686670482,0.930885970592499,3.08415340125964
"18093",0.364256587202008,0.643742144107819,1.76727660315671
"18095",0.203144113896046,0.539939105510712,2.65791164289905
"18097",0.161338646484622,0.649166584014893,4.02362730913804
"18099",0.423300480161739,NA,NA
"18101",0.330267192290845,0.460797190666199,1.39522544600919
"18103",0.453812562982869,0.821632504463196,1.81051070746627
"18105",0.211114013321144,0.466240048408508,2.20847513186758
"18107",0.437640487705197,0.706150829792023,1.61354090773178
"18109",0.287087307410125,0.815847396850586,2.84180935831165
"18111",0.517782761935277,NA,NA
"18113",0.619335521391144,NA,NA
"18115",0.0530913978494624,0.0907258093357086,1.70886081381689
"18117",0.37070898740728,0.764705896377563,2.062819954072
"18119",0.448717948717949,0.583076894283295,1.29942850725991
"18121",0.344591877764375,0.379975885152817,1.10268381140613
"18123",0.38039934800326,0.539119780063629,1.4172468562144
"18125",0.0594208349003385,0.116209104657173,1.95569626128749
"18127",0.301131258678428,NA,NA
"18129",0.441927118875392,0.785860538482666,1.77825823516445
"18131",0.326512968299712,0.545244932174683,1.66990283728698
"18133",0.27628451270799,0.391570657491684,1.41727327982927
"18135",0.434167709637046,0.952565729618073,2.19400408753197
"18137",0.363308053448898,0.541260361671448,1.48981107501813
"18139",0.36623012160898,0.681244134902954,1.86015320615902
"18141",0.206329976527599,0.765536785125732,3.71025479675433
"18143",0.430595764132257,0.827822625637054,1.92250526965888
"18145",0.473497769614274,NA,NA
"18147",0.338838838838839,0.421087741851807,1.24273753060548
"18149",0.331430288461538,0.684495210647583,2.06527657392127
"18151",0.417126328534912,NA,NA
"18153",0.13095577746077,0.209415122866631,1.59912855260902
"18155",0.0968379446640316,0.136363640427589,1.40816330727266
"18157",0.311930196526136,0.677240490913391,2.17112834363456
"18159",0.330434782608696,0.447826087474823,1.35526315946328
"18161",0.0816802800466744,0.0816802829504013,1.00000003554991
"18163",0.222143669211147,0.718403398990631,3.23395846274507
"18165",0.0840950639853748,0.0978062152862549,1.16304347307786
"18167",0.216301773183096,0.623071312904358,2.88056497982075
"18169",0.401957853833508,0.735091924667358,1.82877860864447
"18171",0.367245657568238,0.550041377544403,1.49774780507023
"18173",0.384720218053551,0.812089145183563,2.11085642780158
"18175",0.493148214929679,0.799314796924591,1.6208409008204
"18177",0.284280069952717,0.727119624614716,2.55775800510973
"18179",0.344689574385006,0.723252654075623,2.09827249740886
"18181",0.355320899616018,0.793883681297302,2.23427240602853
"18183",0.423122765196663,0.900614261627197,2.12849398733864
"19001",0.34789557805008,0.408630788326263,1.17457885097764
"19003",0.113765642775882,0.130830496549606,1.15000006467104
"19005",0.39378554021121,0.737002432346344,1.87158327842878
"19007",0.326985854189336,0.360718160867691,1.10316136385161
"19009",0.262996941896024,0.461773693561554,1.75581392784451
"19011",0.297308934337998,0.623896658420563,2.09847934711333
"19013",0.251956155143339,0.622478902339935,2.47058422520301
"19015",0.163605127527422,0.339632600545883,2.07592882740767
"19017",0.275709694697375,0.524638473987579,1.90286552877088
"19019",0.332279106542795,0.609013617038727,1.83283753039793
"19021",0.357565711579446,0.741416037082672,2.07350988384114
"19023",0.261217236783652,0.5011106133461,1.91836733102393
"19025",0.0721196130167106,0.0721196159720421,1.00000004097819
"19027",0.152710298180432,0.331237494945526,2.16905800651478
"19029",0.229447373559852,0.434485465288162,1.89361707892824
"19031",0.233870967741935,0.405913978815079,1.73563218527827
"19033",0.198063900377221,0.399081945419312,2.01491510900897
"19035",0.271933751119069,0.400402873754501,1.4724280164075
"19037",0.339769452449568,0.756772339344025,2.22731129560964
"19039",0.321709786276715,0.372609674930573,1.15821678675972
"19041",0.204914783987317,0.461487650871277,2.25209544129252
"19043",0.292319164802386,0.365771800279617,1.2512754698341
"19045",0.28031546075266,0.642989456653595,2.29380660962167
"19047",0.378212765957447,0.453446805477142,1.19891988396859
"19049",0.214708677534908,0.4749616086483,2.21212115924416
"19051",0.234334203655352,0.310052216053009,1.32311976321228
"19053",0.114347826086957,0.162173911929131,1.4182509408251
"19055",0.342426887821912,0.670013070106506,1.9566602213053
"19057",0.348265215343555,0.711706519126892,2.04357623951852
"19059",0.361142533936652,0.533936679363251,1.47846522962291
"19061",0.23951182303585,0.703428268432617,2.93692503157695
"19063",0.285911221395092,0.572649598121643,2.00289304955371
"19065",0.209975864843121,0.4399034678936,2.09501919766952
"19067",0.255767077267637,0.350279957056046,1.36952715258778
"19069",0.339745791824115,0.487461358308792,1.43478262288867
"19071",0.035866780529462,0.100768573582172,2.80952380154104
"19073",0.264503042596349,0.401217043399811,1.51687118401922
"19075",0.275764036958067,0.343994319438934,1.2474226996149
"19077",0.156712852365026,0.264691829681396,1.68902438879013
"19079",0.562748699112335,0.67661464214325,1.20233888272069
"19081",0.378947368421053,NA,NA
"19083",0.223680286310766,0.521324157714844,2.33066653442383
"19085",0.140065146579805,0.337540715932846,2.40988371607869
"19087",0.252617127166638,0.400634974241257,1.58593749653791
"19089",0.478614457831325,0.590060234069824,1.23285083518679
"19091",0.344437652811736,0.830073356628418,2.40993790850771
"19093",0.393524283935243,0.459838092327118,1.16851262069201
"19095",0.533821478382148,0.597861468791962,1.11996518125104
"19097",0.265110387260224,0.518096268177032,1.95426619655036
"19099",0.369835596854896,0.499285191297531,1.35001929382537
"19101",0.249507052934931,0.424389511346817,1.70091188347086
"19103",0.139230829543673,0.435961276292801,3.1312122302342
"19105",0.239981990094552,0.552003622055054,2.30018770090858
"19107",0.178793006204174,0.324873089790344,1.81703466308606
"19109",0.264280125195618,0.367566496133804,1.39082156050038
"19111",0.357070536618292,0.745798170566559,2.08865782550918
"19113",0.21474214989686,0.629502654075623,2.93143499950043
"19115",0.539942938659059,0.568473637104034,1.05284021033006
"19117",0.0278184480234261,0.0549048334360123,1.97368427562086
"19119",0.271379703534778,0.513112902641296,1.89075636813621
"19121",0.291139240506329,0.700307905673981,2.40540541514106
"19123",0.205067673906201,0.507239520549774,2.47352257373236
"19125",0.460468252022555,0.620985507965088,1.34859570716869
"19127",0.388212180746562,0.493778645992279,1.27192981179185
"19129",0.044005544005544,0.117810115218163,2.67716529543006
"19131",0.332259104092813,0.409281343221664,1.23181378081166
"19133",0.0811965811965812,0.156565651297569,1.92822960019112
"19135",0.245883021010789,0.423055082559586,1.72055427341208
"19137",0.279979413278435,0.490735977888107,1.75275736219962
"19139",0.415936907871153,0.733343601226807,1.76311259556216
"19141",0.210556844547564,0.39056459069252,1.85491282191158
"19143",0.347639484978541,0.446351945400238,1.28395065775624
"19145",0.339551059121088,0.53208976984024,1.56703905214589
"19147",0.200723327305606,0.331283897161484,1.65045040657928
"19149",0.242493960658001,0.370643049478531,1.52846301191502
"19151",0.32103134479272,0.404954493045807,1.26141730274741
"19153",0.119462067992548,0.446839600801468,3.74043081883819
"19155",0.175286171798205,0.561530888080597,3.20350933744533
"19157",0.222389094269871,0.525878012180328,2.3646753628223
"19159",0.154015401540154,0.260726064443588,1.69285708985158
"19161",0.135024244684819,0.311450958251953,2.30662988694333
"19163",0.196340250947029,0.607420206069946,3.09371207961745
"19165",0.132914234396048,0.226537942886353,1.70439188786455
"19167",0.366490299823633,NA,NA
"19169",0.197082717872969,0.564512550830841,2.8643432408655
"19171",0.153190509099286,0.224372267723083,1.46466167546753
"19173",0.327227310574521,0.457951694726944,1.39949105691364
"19175",0.29631217838765,0.347341328859329,1.17221415180891
"19177",0.416557161629435,0.4395532310009,1.05520507505263
"19179",0.336578581363004,0.475521564483643,1.41280993745347
"19181",0.135586685516,0.489911317825317,3.61327010805573
"19183",0.30761316872428,0.604938268661499,1.96655517437785
"19185",0.310941828254848,0.340720236301422,1.09576842142373
"19187",0.172098842664998,0.464685648679733,2.70010908547639
"19189",0.619868742761549,0.701068103313446,1.13099444277534
"19191",0.237884534344711,0.447745472192764,1.88219664395647
"19193",0.185799274070574,0.673675417900085,3.62582373515731
"19195",0.378190255220418,0.481051802635193,1.27198360083293
"19197",0.306507592190889,0.550759196281433,1.79688598362166
"20001",0.403970651704791,0.496331453323364,1.22863245443401
"20003",0.165883143049026,0.307588994503021,1.85425106402833
"20005",0.283123501199041,0.43045562505722,1.52038111719522
"20007",0.0406374501992032,0.0812748968601227,1.99999991293047
"20009",0.26892261287586,0.646149516105652,2.40273404008583
"20011",0.269566767694776,0.565163135528564,2.09656086453685
"20013",0.0568047337278106,0.0568047352135181,1.00000002615464
"20015",0.249532551419344,0.639554619789124,2.56301078216581
"20017",0,0,NA
"20019",0.104240282685512,0.111307419836521,1.06779660385544
"20021",0.469350961538462,NA,NA
"20023",0.0177935943060498,0.0177935939282179,0.999999978765845
"20025",0,0,NA
"20027",0.225442228076778,0.400075286626816,1.77462443500409
"20029",0.157209612817089,0.222963958978653,1.41825906815296
"20031",0.118019359642591,0.254281461238861,2.15457414791035
"20033",0.205188679245283,0.221698120236397,1.08045980437049
"20035",0.352151898734177,0.761350214481354,2.16199377944022
"20037",0.26246523302354,0.663523495197296,2.52804338141725
"20039",0.0359375,0.0625,1.73913043478261
"20041",0.271475866875762,0.418714076280594,1.54236205633782
"20043",0.382691007437458,0.438133865594864,1.14487630249965
"20045",0.163364728808055,0.480161309242249,2.93919815339341
"20047",0.319213313161876,0.376701980829239,1.18009483093899
"20049",0.0290322580645161,0.0290322583168745,1.00000000869234
"20051",0.12969786293294,0.29304838180542,2.25946962562474
"20053",0.228713486637663,0.328154146671295,1.43478266846227
"20055",0.31556898564659,0.497287273406982,1.57584330534909
"20057",0.434961439588689,0.524201273918152,1.20516723140757
"20059",0.201786652653705,0.42130845785141,2.08789061273759
"20061",0.140743289745354,0.225051611661911,1.59902196452204
"20063",0.179012345679012,0.204938277602196,1.14482761970882
"20065",0.0571847507331378,NA,NA
"20067",0.187043795620438,0.416058391332626,2.22439022878321
"20069",0.199698568198945,0.362471729516983,1.81509428327938
"20071",0,NA,NA
"20073",0.118589743589744,0.193910256028175,1.63513513191326
"20075",0.0779220779220779,NA,NA
"20077",0.206081081081081,0.566216230392456,2.74754105239618
"20079",0.345690300058183,0.742498517036438,2.14787200251632
"20081",0.0366350067842605,0.0488466769456863,1.33333336699892
"20083",0,0,NA
"20085",0.112936958470272,0.219002097845078,1.93915349599861
"20087",0.285404937202252,0.855781733989716,2.99848258540554
"20089",0.0192678227360308,0.0385356470942497,2.00000008419156
"20091",0.123575991389553,0.507055401802063,4.10318700340145
"20093",0.0337078651685393,0.0337078645825386,0.999999982615312
"20095",0.225964149918523,0.36773493885994,1.62740390009892
"20097",0.0452261306532663,0.0452261306345463,0.999999999586079
"20099",0.281313191388129,0.524562835693359,1.86469334447107
"20101",0.0342105263157895,0.0552631579339504,1.61538461653086
"20103",0.138162911611785,0.499757379293442,3.61716015870943
"20105",0.0793388429752066,0.0793388411402702,0.999999976872156
"20107",0.223684210526316,0.450657904148102,2.01470592442681
"20109",0.0583333333333333,0.058333333581686,1.00000000425747
"20111",0.366617190662529,0.761165857315063,2.07618703296354
"20113",0.338466324467258,0.832788944244385,2.46047799749409
"20115",0.141963109354414,0.205204218626022,1.44547565602924
"20117",0.301254009915427,0.540099143981934,1.79283636467962
"20119",0.11495673671199,0.244746595621109,2.12903221352126
"20121",0.244477836213373,0.766040563583374,3.13337427820981
"20123",0.191951710261569,0.402414500713348,2.09643613055067
"20125",0.349436034431582,0.655535757541656,1.87598213392044
"20127",0.191726332537788,0.191726326942444,0.999999970815983
"20129",0.0795847750865052,0.131487891077995,1.65217393571916
"20131",0.321373257614868,0.576406836509705,1.79357436517156
"20133",0.315112540192926,0.653756201267242,2.07467529177666
"20135",0.0187032418952618,0.0448877811431885,2.40000003178914
"20137",0.139495798319328,0.244817927479744,1.75502008253551
"20139",0.0373774509803922,0.103247545659542,2.76229499207168
"20141",0.152027027027027,0.152027025818825,0.999999992052714
"20143",0.163934426229508,0.209601879119873,1.27857146263123
"20145",0.0622610595303113,0.0868377909064293,1.39473679955853
"20147",0.0228702115494568,0.0857632905244827,3.74999987818301
"20149",0.238396985785237,0.622709393501282,2.6120690723089
"20151",0.0746218487394958,0.181176468729973,2.42792790302554
"20153",0.0357142857142857,0.0589285716414452,1.65000000596046
"20155",0.229428489018913,0.58642715215683,2.55603458256
"20157",0.348756506651243,0.364950835704803,1.04643448579371
"20159",0.177701674277017,0.293379008769989,1.65096367247865
"20161",0.0782089252547563,0.274434000253677,3.50898569900739
"20163",0.305610561056106,0.354455441236496,1.15982719972633
"20165",0.0211581291759465,0.0211581289768219,0.99999999058874
"20167",0.0881844380403458,0.165417864918709,1.87581696492784
"20169",0.266198194113869,0.547999560832977,2.05861487023674
"20171",0.0749414519906323,0.163153782486916,2.17708328505978
"20173",0.309441953605416,NA,NA
"20175",0.0198668498362042,0.0370918326079845,1.86702134026254
"20177",0.150764936944387,0.476586729288101,3.16112445603914
"20179",0.0360205831903945,0.0360205844044685,1.00000003370501
"20181",0.0368615060558189,0.081095315515995,2.20000005949821
"20183",0.211856171039844,0.22351798415184,1.05504589767084
"20185",0.0966921119592875,0.113231554627419,1.17105265706778
"20187",0.0225,0.0225000008940697,1.00000003973643
"20189",0.088021778584392,0.0880217775702477,0.999999988478484
"20191",0.263885839736553,0.694621324539185,2.63227964498834
"20193",0.057601880877743,0.123040750622749,2.13605439176365
"20195",0.047680412371134,0.0579896904528141,1.21621621057794
"20197",0.222523744911805,0.322930812835693,1.45121956743845
"20199",0,0,NA
"20201",0.138089005235602,0.320026189088821,2.31753562524985
"20203",0.109263657957245,0.10926365852356,1.00000000518301
"20205",0.554449815183395,0.814330399036407,1.46871795559541
"20207",0.0105633802816901,0.0211267601698637,1.9999999627471
"20209",0.293407205959359,0.902873277664185,3.07720212498546
"21001",0.172494857478695,0.535116076469421,3.10221466477929
"21003",0.437037037037037,0.504725396633148,1.15488014483856
"21005",0.430176077717061,0.557680606842041,1.29640078965256
"21007",0.46656298600311,0.554691553115845,1.18888889551163
"21009",0.404193279644543,0.757775604724884,1.87478526459245
"21011",0.426602343211578,0.562370777130127,1.3182552465522
"21013",0.109968889490058,0.170025706291199,1.54612551858651
"21015",0.229739098704616,0.711713194847107,3.09791933049316
"21017",0.346202646365779,0.417618274688721,1.20628273374747
"21019",0.197283890379767,0.371228754520416,1.88169826642109
"21021",0.296374313800587,0.433678030967712,1.46327806012065
"21023",0,0.0199999995529652,Inf
"21025",0.0067911714770798,0.0509337857365608,7.49999994970858
"21027",0.170175438596491,0.453070163726807,2.66237106519876
"21029",0.338014485073309,0.786080181598663,2.3255813472851
"21031",0.44546693933197,0.537491500377655,1.20658000161288
"21033",0.280356593913311,0.336612343788147,1.20065784467417
"21035",0.294889502762431,0.435946136713028,1.47833725049289
"21037",0.187960836455941,0.568274319171906,3.02336555788371
"21039",0.244741873804971,0.244741871953011,0.999999992433004
"21041",0.488548136645963,0.505628883838654,1.03496226044368
"21043",0.135979922427561,0.34223136305809,2.51677863134834
"21045",0.176718684099536,0.485027402639389,2.74463000395702
"21047",0.257859444396064,0.477923899888992,1.85342794408149
"21049",0.350986817038787,0.539510786533356,1.53712549971282
"21051",0.137518142235123,0.224963709712029,1.63588386270805
"21053",0.638072143073659,0.656562566757202,1.02897857849502
"21055",0.145883777239709,0.177360773086548,1.21576762298331
"21057",0.277032359905288,0.440410405397415,1.5897435431297
"21059",0.240518396372256,0.669509410858154,2.78360998974041
"21061",0.142506142506143,0.368550360202789,2.58620683797475
"21063",0.0580110497237569,NA,NA
"21065",0.0334029227557411,0.0427974946796894,1.2812499969732
"21067",0.167623059453961,0.540809690952301,3.22634423159923
"21069",0.287434161023326,0.83521443605423,2.90575912438762
"21071",0.0596076937726147,0.168920204043388,2.83386578732215
"21073",0.233643707220818,0.559721291065216,2.39561894357472
"21075",0.25,0.271594673395157,1.08637869358063
"21077",0.135623869801085,0.183544307947159,1.35333336393038
"21079",0.335479716677399,0.674179017543793,2.00959695632536
"21081",0.235791451385627,0.379051208496094,1.60756976670953
"21083",0.341752857920523,0.54033750295639,1.58107676478319
"21085",0.44981979484336,0.77876353263855,1.73127892895362
"21087",0.216104611149346,0.264969021081924,1.22611461029311
"21089",0.13260555466367,0.208540692925453,1.57263919640756
"21091",0.764083575773605,NA,NA
